HITId,HITTypeId,Title,Description,Keywords,Reward,CreationTime,MaxAssignments,RequesterAnnotation,AssignmentDurationInSeconds,AutoApprovalDelayInSeconds,Expiration,NumberOfSimilarHITs,LifetimeInSeconds,AssignmentId,WorkerId,AssignmentStatus,AcceptTime,SubmitTime,AutoApprovalTime,ApprovalTime,RejectionTime,RequesterFeedback,WorkTimeInSeconds,LifetimeApprovalRate,Last30DaysApprovalRate,Last7DaysApprovalRate,Input.VIDEO_ID,Input.CLIP,Answer.anger,Answer.disgust,Answer.fear,Answer.gender,Answer.happiness,Answer.sadness,Answer.secret_word1,Answer.secret_word2,Answer.secret_word3,Answer.sentiment,Answer.surprise,Answer.video_load,Approve,Reject
31YWE12TE0OWIXVL58FYPHQWVICX7C,310F0WGLWJM86SJMYKLR3YFKF1FLT9,MOSI2 Video Annotation,Watch a short video clip and answer a single sentiment question,sentiment,$0.10,Sat Oct 28 15:35:41 PDT 2017,3,BatchId:2988081;OriginalHitTemplateId:926051491;,900,259200,Sat Nov 04 15:35:41 PDT 2017,,,3ZAZR5XV02UUMTNQN9GWQ7T5N2MCZB,A2TBXASXZIRNNW,Submitted,Sun Oct 29 12:22:03 PDT 2017,Sun Oct 29 12:22:48 PDT 2017,Wed Nov 01 12:22:48 PDT 2017,,,,45,100% (1587/1587),100% (1509/1509),100% (1509/1509),zrFZAofNGi4,2,0,0,3,0,0,3,{},{},{},-3,0,0,,
3D5G8J4N5AGRC6NXIWHH6SLT44TVTH,310F0WGLWJM86SJMYKLR3YFKF1FLT9,MOSI2 Video Annotation,Watch a short video clip and answer a single sentiment question,sentiment,$0.10,Sat Oct 28 15:33:44 PDT 2017,3,BatchId:2988081;OriginalHitTemplateId:926051491;,900,259200,Sat Nov 04 15:33:44 PDT 2017,,,3VHP9MDGROWOHCWQMXMPNFDNBSJCF4,A2WNW8A4MOR7T7,Submitted,Sat Oct 28 21:06:38 PDT 2017,Sat Oct 28 21:07:04 PDT 2017,Tue Oct 31 21:07:04 PDT 2017,,,,26,100% (123/123),100% (123/123),100% (123/123),zR62DCEMWgs,7,0,0,0,0,1,0,{},{},{},-2,1,0,,
389A2A304OUUXOK6TDY2WPVZMMFC0M,310F0WGLWJM86SJMYKLR3YFKF1FLT9,MOSI2 Video Annotation,Watch a short video clip and answer a single sentiment question,sentiment,$0.10,Sat Oct 28 15:33:05 PDT 2017,3,BatchId:2988081;OriginalHitTemplateId:926051491;,900,259200,Sat Nov 04 15:33:05 PDT 2017,,,3Z7VU45IPZTAZQDS7CRC9BAEJZCZ1D,A1P3Z24Y6GRNVA,Submitted,Sat Oct 28 18:11:47 PDT 2017,Sat Oct 28 18:12:14 PDT 2017,Tue Oct 31 18:12:14 PDT 2017,,,,27,0% (0/0),0% (0/0),0% (0/0),U8Ewftg_8CI,9,0,0,0,0,1,0,{},{},{},-1,1,0,,
31ANT7FQN8EK93HNCBIFOBO6GMX5HB,310F0WGLWJM86SJMYKLR3YFKF1FLT9,MOSI2 Video Annotation,Watch a short video clip and answer a single sentiment question,sentiment,$0.10,Sat Oct 28 15:34:19 PDT 2017,3,BatchId:2988081;OriginalHitTemplateId:926051491;,900,259200,Sat Nov 04 15:34:19 PDT 2017,,,3J4Q2Z4UTZFUMZS4H4XKB8O4ABIWQ1,A2R2YZTSME1K3F,Submitted,Sat Oct 28 23:43:14 PDT 2017,Sat Oct 28 23:45:19 PDT 2017,Tue Oct 31 23:45:19 PDT 2017,,,,125,0% (0/0),0% (0/0),0% (0/0),e7_2U4lm6TE,17,0,0,0,0,1,0,{},{},{},-1,1,0,,
3APP19WN71Q2SBMQXOA2VHQ5XHVG63,310F0WGLWJM86SJMYKLR3YFKF1FLT9,MOSI2 Video Annotation,Watch a short video clip and answer a single sentiment question,sentiment,$0.10,Sat Oct 28 15:34:24 PDT 2017,3,BatchId:2988081;OriginalHitTemplateId:926051491;,900,259200,Sat Nov 04 15:34:24 PDT 2017,,,3DEL4X4EL7XIK1OGIJA0QD5DIO6XY3,A2R2YZTSME1K3F,Submitted,Sun Oct 29 05:52:58 PDT 2017,Sun Oct 29 05:54:22 PDT 2017,Wed Nov 01 05:54:22 PDT 2017,,,,84,0% (0/0),0% (0/0),0% (0/0),KI2sU-mhM44,12,0,2,0,0,0,0,{},{},{},-2,1,0,,
3P458N04Q1TPWWYFZWY3TQ9OK2Q2X1,310F0WGLWJM86SJMYKLR3YFKF1FLT9,MOSI2 Video Annotation,Watch a short video clip and answer a single sentiment question,sentiment,$0.10,Sat Oct 28 15:34:54 PDT 2017,3,BatchId:2988081;OriginalHitTemplateId:926051491;,900,259200,Sat Nov 04 15:34:54 PDT 2017,,,3QHK8ZVMINUR7ZEGU8TS78CPQ6ZBL1,A1U0GNE5ELW5V7,Submitted,Sun Oct 29 08:20:39 PDT 2017,Sun Oct 29 08:20:59 PDT 2017,Wed Nov 01 08:20:59 PDT 2017,,,,20,0% (0/0),0% (0/0),0% (0/0),WoL4fCxGd8Q,13,0,2,0,0,0,0,{},{},{},-2,1,0,,
3PKVGQTFIHWV0L5AJIZ6DCO5Y0XYRF,310F0WGLWJM86SJMYKLR3YFKF1FLT9,MOSI2 Video Annotation,Watch a short video clip and answer a single sentiment question,sentiment,$0.10,Sat Oct 28 15:33:11 PDT 2017,3,BatchId:2988081;OriginalHitTemplateId:926051491;,900,259200,Sat Nov 04 15:33:11 PDT 2017,,,3IAEQB9FMFW0XQOZCIR0B9H5RUBDWR,A1U0GNE5ELW5V7,Submitted,Sat Oct 28 18:05:51 PDT 2017,Sat Oct 28 18:06:28 PDT 2017,Tue Oct 31 18:06:28 PDT 2017,,,,37,0% (0/0),0% (0/0),0% (0/0),0r8KVXUCV6c,8,1,2,0,0,0,0,{},{},{},-2,1,0,,
3AJA9FLWSCAC7VLWO5D9AZGY5TPFIW,310F0WGLWJM86SJMYKLR3YFKF1FLT9,MOSI2 Video Annotation,Watch a short video clip and answer a single sentiment question,sentiment,$0.10,Sat Oct 28 15:33:30 PDT 2017,3,BatchId:2988081;OriginalHitTemplateId:926051491;,900,259200,Sat Nov 04 15:33:30 PDT 2017,,,3DL65MZB8ERWBYWURM2J5XSNZRHEC1,A2TBXASXZIRNNW,Submitted,Sat Oct 28 19:35:56 PDT 2017,Sat Oct 28 19:36:27 PDT 2017,Tue Oct 31 19:36:27 PDT 2017,,,,31,100% (1587/1587),100% (1509/1509),100% (1509/1509),pSxte-ms0t8,9,3,2,0,0,0,0,{},{},{},-3,1,0,,
3ACRLU860NQAE97UNK1M6URLY2PBE0,310F0WGLWJM86SJMYKLR3YFKF1FLT9,MOSI2 Video Annotation,Watch a short video clip and answer a single sentiment question,sentiment,$0.10,Sat Oct 28 15:32:57 PDT 2017,3,BatchId:2988081;OriginalHitTemplateId:926051491;,900,259200,Sat Nov 04 15:32:57 PDT 2017,,,30BUDKLTXE7BCDNFCCFBRRMD790E5W,A34M93NJC830DP,Submitted,Sat Oct 28 17:18:34 PDT 2017,Sat Oct 28 17:19:54 PDT 2017,Tue Oct 31 17:19:54 PDT 2017,,,,80,100% (1065/1065),100% (1065/1065),100% (643/643),CZigX1ntOsI,6,0,1,0,0,0,0,{},{},{},-2,1,0,,
3FVBZG9CLJQLEWVMF5C37GSFZELH01,310F0WGLWJM86SJMYKLR3YFKF1FLT9,MOSI2 Video Annotation,Watch a short video clip and answer a single sentiment question,sentiment,$0.10,Sat Oct 28 15:33:50 PDT 2017,3,BatchId:2988081;OriginalHitTemplateId:926051491;,900,259200,Sat Nov 04 15:33:50 PDT 2017,,,3180JW2OT5OJNT97QDQ2O7Z5CKXJ5T,AE861G0AY5RGT,Submitted,Sun Oct 29 01:21:46 PDT 2017,Sun Oct 29 01:26:05 PDT 2017,Wed Nov 01 01:26:05 PDT 2017,,,,259,100% (51/51),100% (46/46),100% (45/45),2YwgSmmLibs,6,0,1,0,0,0,0,{},{},{},-2,1,0,,
3421H3BM9ATZ1WEP31YHC49NFAK9JB,310F0WGLWJM86SJMYKLR3YFKF1FLT9,MOSI2 Video Annotation,Watch a short video clip and answer a single sentiment question,sentiment,$0.10,Sat Oct 28 15:34:04 PDT 2017,3,BatchId:2988081;OriginalHitTemplateId:926051491;,900,259200,Sat Nov 04 15:34:04 PDT 2017,,,3I3WADAZ9RGXO4046QI7W3GRBDE5O3,A2R2YZTSME1K3F,Submitted,Sat Oct 28 22:43:59 PDT 2017,Sat Oct 28 22:45:34 PDT 2017,Tue Oct 31 22:45:34 PDT 2017,,,,95,0% (0/0),0% (0/0),0% (0/0),KD0w4BrNXQg,11,0,1,0,0,0,0,{},{},{},-2,1,0,,
30F94FBDNRWC3SPRDFQH5GRM1CEBTS,310F0WGLWJM86SJMYKLR3YFKF1FLT9,MOSI2 Video Annotation,Watch a short video clip and answer a single sentiment question,sentiment,$0.10,Sat Oct 28 15:34:29 PDT 2017,3,BatchId:2988081;OriginalHitTemplateId:926051491;,900,259200,Sat Nov 04 15:34:29 PDT 2017,,,3JRJSWSMQIX8YY0BYTRICUOTTH3E38,AYJGJAIY0EXW,Submitted,Sun Oct 29 06:11:03 PDT 2017,Sun Oct 29 06:11:35 PDT 2017,Wed Nov 01 06:11:35 PDT 2017,,,,32,0% (0/0),0% (0/0),0% (0/0),Yi6Qyn4X8is,5,0,1,0,0,0,0,{},{},{},-2,1,0,,
3WGCNLZJKFK495B2PSXDU0WRCE01DH,310F0WGLWJM86SJMYKLR3YFKF1FLT9,MOSI2 Video Annotation,Watch a short video clip and answer a single sentiment question,sentiment,$0.10,Sat Oct 28 15:34:36 PDT 2017,3,BatchId:2988081;OriginalHitTemplateId:926051491;,900,259200,Sat Nov 04 15:34:36 PDT 2017,,,3DBQWDE4Y7AF6J0S5BIUHEGML58N59,AYJGJAIY0EXW,Submitted,Sun Oct 29 07:49:45 PDT 2017,Sun Oct 29 07:50:13 PDT 2017,Wed Nov 01 07:50:13 PDT 2017,,,,28,0% (0/0),0% (0/0),0% (0/0),88oSn21TFcA,3,0,1,0,0,0,0,{},{},{},-2,1,0,,
3AA88CN98PF9DHSFTYQ9C02R387KYC,310F0WGLWJM86SJMYKLR3YFKF1FLT9,MOSI2 Video Annotation,Watch a short video clip and answer a single sentiment question,sentiment,$0.10,Sat Oct 28 15:35:59 PDT 2017,3,BatchId:2988081;OriginalHitTemplateId:926051491;,900,259200,Sat Nov 04 15:35:59 PDT 2017,,,3W2LOLRXLCR330DN553HSN4EJU1KRS,AE861G0AY5RGT,Submitted,Sun Oct 29 14:33:07 PDT 2017,Sun Oct 29 14:33:55 PDT 2017,Wed Nov 01 14:33:55 PDT 2017,,,,48,100% (51/51),100% (46/46),100% (45/45),G8aL3bM39co,6,0,1,0,0,0,0,{},{},{},-2,1,0,,
3ZUE82NE0ADJIP9JFJ1IXAMK2XLF8P,310F0WGLWJM86SJMYKLR3YFKF1FLT9,MOSI2 Video Annotation,Watch a short video clip and answer a single sentiment question,sentiment,$0.10,Sat Oct 28 15:34:13 PDT 2017,3,BatchId:2988081;OriginalHitTemplateId:926051491;,900,259200,Sat Nov 04 15:34:13 PDT 2017,,,30MVJZJNHNP2OGBJT33J0N47YG8J9C,A2WNW8A4MOR7T7,Submitted,Sun Oct 29 00:02:46 PDT 2017,Sun Oct 29 00:03:20 PDT 2017,Wed Nov 01 00:03:20 PDT 2017,,,,34,100% (123/123),100% (123/123),100% (123/123),EO_5o9Gup6g,0,0,1,0,0,0,0,{},{},{},-1,1,0,,
3HRWUH63QUECJZ3YF9DSTVL22Y6N52,310F0WGLWJM86SJMYKLR3YFKF1FLT9,MOSI2 Video Annotation,Watch a short video clip and answer a single sentiment question,sentiment,$0.10,Sat Oct 28 15:34:49 PDT 2017,3,BatchId:2988081;OriginalHitTemplateId:926051491;,900,259200,Sat Nov 04 15:34:49 PDT 2017,,,3LOZAJ85YEPSJGV9PY35H94839FX2Q,A2R2YZTSME1K3F,Submitted,Sun Oct 29 06:27:53 PDT 2017,Sun Oct 29 06:29:17 PDT 2017,Wed Nov 01 06:29:17 PDT 2017,,,,84,0% (0/0),0% (0/0),0% (0/0),OORklkFql3k,2,1,1,0,0,0,0,{},{},{},-3,1,0,,
3PZDSVZ3J5TUNGZY14UIO3FO22A4ND,310F0WGLWJM86SJMYKLR3YFKF1FLT9,MOSI2 Video Annotation,Watch a short video clip and answer a single sentiment question,sentiment,$0.10,Sat Oct 28 15:33:14 PDT 2017,3,BatchId:2988081;OriginalHitTemplateId:926051491;,900,259200,Sat Nov 04 15:33:14 PDT 2017,,,3QUO65DNQV0E9JQJ7RQF4F87ASAOU3,A1U0GNE5ELW5V7,Submitted,Sat Oct 28 18:19:36 PDT 2017,Sat Oct 28 18:20:06 PDT 2017,Tue Oct 31 18:20:06 PDT 2017,,,,30,0% (0/0),0% (0/0),0% (0/0),Z7L3V5bwzI0,0,1,1,0,0,0,0,{},{},{},-2,1,0,,
3XD2A6FGFN6S0ZXFQV7V450ABTW9SQ,310F0WGLWJM86SJMYKLR3YFKF1FLT9,MOSI2 Video Annotation,Watch a short video clip and answer a single sentiment question,sentiment,$0.10,Sat Oct 28 15:33:21 PDT 2017,3,BatchId:2988081;OriginalHitTemplateId:926051491;,900,259200,Sat Nov 04 15:33:21 PDT 2017,,,339ANSOTR6EQA1A4FI98EV3NWTYIKS,A2R2YZTSME1K3F,Submitted,Sat Oct 28 19:42:16 PDT 2017,Sat Oct 28 19:42:47 PDT 2017,Tue Oct 31 19:42:47 PDT 2017,,,,31,0% (0/0),0% (0/0),0% (0/0),rEWQW_ibDwg,9,1,1,0,0,0,0,{},{},{},-2,1,0,,
32TMVRKDGNA9K9CUV25Z66PTD7C48Q,310F0WGLWJM86SJMYKLR3YFKF1FLT9,MOSI2 Video Annotation,Watch a short video clip and answer a single sentiment question,sentiment,$0.10,Sat Oct 28 15:34:01 PDT 2017,3,BatchId:2988081;OriginalHitTemplateId:926051491;,900,259200,Sat Nov 04 15:34:01 PDT 2017,,,3UOUJI6MTEQ13S4B8IDBNSZ0MZJXUR,A2WNW8A4MOR7T7,Submitted,Sun Oct 29 04:04:07 PDT 2017,Sun Oct 29 04:04:29 PDT 2017,Wed Nov 01 04:04:29 PDT 2017,,,,22,100% (123/123),100% (123/123),100% (123/123),xSCvspXYU9k,20,1,1,0,0,0,0,{},{},{},-2,1,0,,
3ZURAPD288Z17PPYGYS3I0ZCORG1FS,310F0WGLWJM86SJMYKLR3YFKF1FLT9,MOSI2 Video Annotation,Watch a short video clip and answer a single sentiment question,sentiment,$0.10,Sat Oct 28 15:34:37 PDT 2017,3,BatchId:2988081;OriginalHitTemplateId:926051491;,900,259200,Sat Nov 04 15:34:37 PDT 2017,,,34PGFRQONPND0CORMEDBE7CIWICWJ0,A2R2YZTSME1K3F,Submitted,Sun Oct 29 08:26:17 PDT 2017,Sun Oct 29 08:27:26 PDT 2017,Wed Nov 01 08:27:26 PDT 2017,,,,69,0% (0/0),0% (0/0),0% (0/0),SZRxuS6fn9s,4,1,1,0,0,0,0,{},{},{},-2,1,0,,
3BDORL6HKKPIXI45NQHHGLWMVCIRC3,310F0WGLWJM86SJMYKLR3YFKF1FLT9,MOSI2 Video Annotation,Watch a short video clip and answer a single sentiment question,sentiment,$0.10,Sat Oct 28 15:35:25 PDT 2017,3,BatchId:2988081;OriginalHitTemplateId:926051491;,900,259200,Sat Nov 04 15:35:25 PDT 2017,,,32VNZTT0A8GIPYOKKDG1L6FIM8OR4M,A2R2YZTSME1K3F,Submitted,Sun Oct 29 12:32:47 PDT 2017,Sun Oct 29 12:34:28 PDT 2017,Wed Nov 01 12:34:28 PDT 2017,,,,101,0% (0/0),0% (0/0),0% (0/0),EO_5o9Gup6g,8,1,1,0,0,0,0,{},{},{},-2,1,0,,
3HXCEECSQM542CR1TZTJZFQ47HHYZ9,310F0WGLWJM86SJMYKLR3YFKF1FLT9,MOSI2 Video Annotation,Watch a short video clip and answer a single sentiment question,sentiment,$0.10,Sat Oct 28 15:34:00 PDT 2017,3,BatchId:2988081;OriginalHitTemplateId:926051491;,900,259200,Sat Nov 04 15:34:00 PDT 2017,,,3H0W84IWBLE0H0LD9JSEUSR9ZUEER5,A2R2YZTSME1K3F,Submitted,Sun Oct 29 05:28:34 PDT 2017,Sun Oct 29 05:30:07 PDT 2017,Wed Nov 01 05:30:07 PDT 2017,,,,93,0% (0/0),0% (0/0),0% (0/0),pSxte-ms0t8,14,1,1,0,0,0,0,{},{},{},-1,1,0,,
32CXT5U14GF81769A8WHJANNCKYU81,310F0WGLWJM86SJMYKLR3YFKF1FLT9,MOSI2 Video Annotation,Watch a short video clip and answer a single sentiment question,sentiment,$0.10,Sat Oct 28 15:33:09 PDT 2017,3,BatchId:2988081;OriginalHitTemplateId:926051491;,900,259200,Sat Nov 04 15:33:09 PDT 2017,,,3EA3QWIZ4J7PDK0R9RN0FMQJF49TIP,AOAZMLP27GD81,Submitted,Sat Oct 28 15:49:43 PDT 2017,Sat Oct 28 15:50:36 PDT 2017,Tue Oct 31 15:50:36 PDT 2017,,,,53,0% (0/0),0% (0/0),0% (0/0),xSCvspXYU9k,14,0,0,0,0,0,0,{},{},{},-2,1,0,,
3P458N04Q1TPWWYFZWY3TQ9OK2P2X0,310F0WGLWJM86SJMYKLR3YFKF1FLT9,MOSI2 Video Annotation,Watch a short video clip and answer a single sentiment question,sentiment,$0.10,Sat Oct 28 15:34:14 PDT 2017,3,BatchId:2988081;OriginalHitTemplateId:926051491;,900,259200,Sat Nov 04 15:34:14 PDT 2017,,,3HWRJOOET6ECIFLQO8SJK2W5LVOESI,A2R2YZTSME1K3F,Submitted,Sat Oct 28 23:08:27 PDT 2017,Sat Oct 28 23:09:55 PDT 2017,Tue Oct 31 23:09:55 PDT 2017,,,,88,0% (0/0),0% (0/0),0% (0/0),Ceu9AkIjuLY,9,0,0,0,0,0,0,{},{},{},-2,1,0,,
33KGGVH24UTI7BGJGSYPO7ZJSWAX1D,310F0WGLWJM86SJMYKLR3YFKF1FLT9,MOSI2 Video Annotation,Watch a short video clip and answer a single sentiment question,sentiment,$0.10,Sat Oct 28 15:34:03 PDT 2017,3,BatchId:2988081;OriginalHitTemplateId:926051491;,900,259200,Sat Nov 04 15:34:03 PDT 2017,,,38BQUHLA9XCVWBLAYPZTD5RDX83OMB,A2R2YZTSME1K3F,Submitted,Sat Oct 28 22:42:33 PDT 2017,Sat Oct 28 22:43:42 PDT 2017,Tue Oct 31 22:43:42 PDT 2017,,,,69,0% (0/0),0% (0/0),0% (0/0),Ceu9AkIjuLY,8,0,0,0,0,0,0,{},{},{},-2,1,0,,
3FCO4VKOZ4PNCX44A3P61S5PFC0E7J,310F0WGLWJM86SJMYKLR3YFKF1FLT9,MOSI2 Video Annotation,Watch a short video clip and answer a single sentiment question,sentiment,$0.10,Sat Oct 28 15:34:27 PDT 2017,3,BatchId:2988081;OriginalHitTemplateId:926051491;,900,259200,Sat Nov 04 15:34:27 PDT 2017,,,39GHHAVOMG31RA57C87SJFTRCON4JU,A2R2YZTSME1K3F,Submitted,Sun Oct 29 05:03:40 PDT 2017,Sun Oct 29 05:10:57 PDT 2017,Wed Nov 01 05:10:57 PDT 2017,,,,437,0% (0/0),0% (0/0),0% (0/0),jj8aSNPHMw8,1,0,0,0,0,0,0,{},{},{},-2,1,0,,
31GECDVA9JY0VIXKLB1GJQDG33S66R,310F0WGLWJM86SJMYKLR3YFKF1FLT9,MOSI2 Video Annotation,Watch a short video clip and answer a single sentiment question,sentiment,$0.10,Sat Oct 28 15:34:26 PDT 2017,3,BatchId:2988081;OriginalHitTemplateId:926051491;,900,259200,Sat Nov 04 15:34:26 PDT 2017,,,3DEL4X4EL7XIK1OGIJA0QD5DIOFYXD,A1P3Z24Y6GRNVA,Submitted,Sun Oct 29 06:56:18 PDT 2017,Sun Oct 29 06:56:40 PDT 2017,Wed Nov 01 06:56:40 PDT 2017,,,,22,0% (0/0),0% (0/0),0% (0/0),AGFgaKPzjMQ,7,0,0,0,0,0,0,{},{},{},-2,1,0,,
3VMV5CHJZ8R8U9X2T1IV6RIJHP6GTE,310F0WGLWJM86SJMYKLR3YFKF1FLT9,MOSI2 Video Annotation,Watch a short video clip and answer a single sentiment question,sentiment,$0.10,Sat Oct 28 15:34:33 PDT 2017,3,BatchId:2988081;OriginalHitTemplateId:926051491;,900,259200,Sat Nov 04 15:34:33 PDT 2017,,,352YTHGROWP504AHO84772DCZXQH4B,A2R2YZTSME1K3F,Submitted,Sun Oct 29 06:02:58 PDT 2017,Sun Oct 29 06:04:10 PDT 2017,Wed Nov 01 06:04:10 PDT 2017,,,,72,0% (0/0),0% (0/0),0% (0/0),Vuay0mVKkik,3,0,0,0,0,0,0,{},{},{},-2,1,0,,
3FTID4TN8LAKXNAXEY2AR0F6S8ALYE,310F0WGLWJM86SJMYKLR3YFKF1FLT9,MOSI2 Video Annotation,Watch a short video clip and answer a single sentiment question,sentiment,$0.10,Sat Oct 28 15:34:33 PDT 2017,3,BatchId:2988081;OriginalHitTemplateId:926051491;,900,259200,Sat Nov 04 15:34:33 PDT 2017,,,3TE3O85731K8MK9XGZXDSRIK2SQR2K,A2R2YZTSME1K3F,Submitted,Sun Oct 29 05:50:52 PDT 2017,Sun Oct 29 05:52:04 PDT 2017,Wed Nov 01 05:52:04 PDT 2017,,,,72,0% (0/0),0% (0/0),0% (0/0),tw2xFbfgV4U,18,0,0,0,0,0,0,{},{},{},-2,1,0,,
3B286OTISETD6FOUV7CH8ZK7LS3AJS,310F0WGLWJM86SJMYKLR3YFKF1FLT9,MOSI2 Video Annotation,Watch a short video clip and answer a single sentiment question,sentiment,$0.10,Sat Oct 28 15:35:08 PDT 2017,3,BatchId:2988081;OriginalHitTemplateId:926051491;,900,259200,Sat Nov 04 15:35:08 PDT 2017,,,374TNBHA8C7YB4N4W5F8W59KLLDQYT,A34M93NJC830DP,Submitted,Sun Oct 29 09:17:23 PDT 2017,Sun Oct 29 09:17:58 PDT 2017,Wed Nov 01 09:17:58 PDT 2017,,,,35,100% (1065/1065),100% (1065/1065),100% (643/643),ZjsQqd6KZIg,5,0,0,0,0,0,0,{},{},{},-2,1,0,,
3AXFSPQOYQA826526NY9M0VYI8FJFD,310F0WGLWJM86SJMYKLR3YFKF1FLT9,MOSI2 Video Annotation,Watch a short video clip and answer a single sentiment question,sentiment,$0.10,Sat Oct 28 15:34:40 PDT 2017,3,BatchId:2988081;OriginalHitTemplateId:926051491;,900,259200,Sat Nov 04 15:34:40 PDT 2017,,,3PM8NZGV8ZS9BZXUR9T6DR2BJEOQXQ,A2R2YZTSME1K3F,Submitted,Sun Oct 29 05:40:20 PDT 2017,Sun Oct 29 05:41:41 PDT 2017,Wed Nov 01 05:41:41 PDT 2017,,,,81,0% (0/0),0% (0/0),0% (0/0),iEOBNT0HFtU,5,0,0,0,0,0,0,{},{},{},-2,1,0,,
3QQUBC64ZEQLLIN8LFWNLECMVXGXNM,310F0WGLWJM86SJMYKLR3YFKF1FLT9,MOSI2 Video Annotation,Watch a short video clip and answer a single sentiment question,sentiment,$0.10,Sat Oct 28 15:34:57 PDT 2017,3,BatchId:2988081;OriginalHitTemplateId:926051491;,900,259200,Sat Nov 04 15:34:57 PDT 2017,,,3BC8WZX3V48PQ4QIVPCETZQSEKORRH,AYJGJAIY0EXW,Submitted,Sun Oct 29 08:04:35 PDT 2017,Sun Oct 29 08:05:01 PDT 2017,Wed Nov 01 08:05:01 PDT 2017,,,,26,0% (0/0),0% (0/0),0% (0/0),2w7rpDe-HoA,1,0,0,0,0,0,0,{},{},{},-2,1,0,,
3BVS8WK9Q07MUE9GJ3RDR9PDQVZBIC,310F0WGLWJM86SJMYKLR3YFKF1FLT9,MOSI2 Video Annotation,Watch a short video clip and answer a single sentiment question,sentiment,$0.10,Sat Oct 28 15:35:18 PDT 2017,3,BatchId:2988081;OriginalHitTemplateId:926051491;,900,259200,Sat Nov 04 15:35:18 PDT 2017,,,3NKQQ8O39ZHN5MZUHICZTLW86JUDUW,A2R2YZTSME1K3F,Submitted,Sun Oct 29 10:29:32 PDT 2017,Sun Oct 29 10:30:52 PDT 2017,Wed Nov 01 10:30:52 PDT 2017,,,,80,0% (0/0),0% (0/0),0% (0/0),1tuMFJnlXJc,12,0,0,0,0,0,0,{},{},{},-2,1,0,,
3QI9WAYOGQN5IGVHSO4JKV98LSQ6SE,310F0WGLWJM86SJMYKLR3YFKF1FLT9,MOSI2 Video Annotation,Watch a short video clip and answer a single sentiment question,sentiment,$0.10,Sat Oct 28 15:35:20 PDT 2017,3,BatchId:2988081;OriginalHitTemplateId:926051491;,900,259200,Sat Nov 04 15:35:20 PDT 2017,,,3BWI6RSP7HLQZH1Y05U8PB09YK37EM,A2R2YZTSME1K3F,Submitted,Sun Oct 29 10:52:09 PDT 2017,Sun Oct 29 10:55:15 PDT 2017,Wed Nov 01 10:55:15 PDT 2017,,,,186,0% (0/0),0% (0/0),0% (0/0),tv8IhQZQuJI,12,0,0,0,0,0,0,{},{},{},-2,1,0,,
3ZCC2DXSD7G4XMHWXDR0L8H21NFYYK,310F0WGLWJM86SJMYKLR3YFKF1FLT9,MOSI2 Video Annotation,Watch a short video clip and answer a single sentiment question,sentiment,$0.10,Sat Oct 28 15:35:35 PDT 2017,3,BatchId:2988081;OriginalHitTemplateId:926051491;,900,259200,Sat Nov 04 15:35:35 PDT 2017,,,3ZSANO2JCGJ4OTLMJJCP2KH5XZ9FSD,A2R2YZTSME1K3F,Submitted,Sun Oct 29 11:54:15 PDT 2017,Sun Oct 29 11:55:41 PDT 2017,Wed Nov 01 11:55:41 PDT 2017,,,,86,0% (0/0),0% (0/0),0% (0/0),_BvNNdEkhZA,13,0,0,0,0,0,0,{},{},{},-2,1,0,,
3FULMHZ7OU9O5YEYP3FIBOQOXC3M4Y,310F0WGLWJM86SJMYKLR3YFKF1FLT9,MOSI2 Video Annotation,Watch a short video clip and answer a single sentiment question,sentiment,$0.10,Sat Oct 28 15:36:12 PDT 2017,3,BatchId:2988081;OriginalHitTemplateId:926051491;,900,259200,Sat Nov 04 15:36:12 PDT 2017,,,3X4MXAO0BH0UY074UJMKGYY9619RWU,A2R2YZTSME1K3F,Submitted,Sun Oct 29 14:27:32 PDT 2017,Sun Oct 29 14:30:35 PDT 2017,Wed Nov 01 14:30:35 PDT 2017,,,,183,0% (0/0),0% (0/0),0% (0/0),G38DwNDQ8Cc,4,0,0,0,0,0,0,{},{},{},-2,1,0,,
3X52SWXE0XHN5ELRMKRN3K43NRVCWP,310F0WGLWJM86SJMYKLR3YFKF1FLT9,MOSI2 Video Annotation,Watch a short video clip and answer a single sentiment question,sentiment,$0.10,Sat Oct 28 15:33:29 PDT 2017,3,BatchId:2988081;OriginalHitTemplateId:926051491;,900,259200,Sat Nov 04 15:33:29 PDT 2017,,,3RXCAC0YIS1SJ928G5C23EHGMGFG8I,A1MBOBY8S6CK3J,Submitted,Sat Oct 28 19:53:46 PDT 2017,Sat Oct 28 19:54:59 PDT 2017,Tue Oct 31 19:54:59 PDT 2017,,,,73,100% (95/95),100% (95/95),100% (95/95),q1_knonj0Lw,17,0,0,0,0,0,0,{},{},{},-1,1,0,,
