HITId,HITTypeId,Title,Description,Keywords,Reward,CreationTime,MaxAssignments,RequesterAnnotation,AssignmentDurationInSeconds,AutoApprovalDelayInSeconds,Expiration,NumberOfSimilarHITs,LifetimeInSeconds,AssignmentId,WorkerId,AssignmentStatus,AcceptTime,SubmitTime,AutoApprovalTime,ApprovalTime,RejectionTime,RequesterFeedback,WorkTimeInSeconds,LifetimeApprovalRate,Last30DaysApprovalRate,Last7DaysApprovalRate,Input.VIDEO_ID,Input.CLIP,Answer.anger,Answer.disgust,Answer.fear,Answer.gender,Answer.happiness,Answer.sadness,Answer.secret_word1,Answer.secret_word2,Answer.secret_word3,Answer.sentiment,Answer.surprise,Answer.video_load,Approve,Reject
30Y6N4AHYP8S2AAJNMCS0RE4GCVDRQ,310F0WGLWJM86SJMYKLR3YFKF1FLT9,MOSI2 Video Annotation,Watch a short video clip and answer a single sentiment question,sentiment,$0.10,Sat Oct 28 15:35:51 PDT 2017,3,BatchId:2988081;OriginalHitTemplateId:926051491;,900,259200,Sat Nov 04 15:35:51 PDT 2017,,,386CSBG1O0YWSKDYQMKGDEPRMDC6Q5,A2TBXASXZIRNNW,Submitted,Sun Oct 29 14:16:20 PDT 2017,Sun Oct 29 14:17:10 PDT 2017,Wed Nov 01 14:17:10 PDT 2017,,,,50,100% (1587/1587),100% (1509/1509),100% (1509/1509),qEkFReBuwxc,19,0,0,2,0,0,2,{},{},{},3,0,0,,
30Y6N4AHYP8S2AAJNMCS0RE4GCVDRQ,310F0WGLWJM86SJMYKLR3YFKF1FLT9,MOSI2 Video Annotation,Watch a short video clip and answer a single sentiment question,sentiment,$0.10,Sat Oct 28 15:35:51 PDT 2017,3,BatchId:2988081;OriginalHitTemplateId:926051491;,900,259200,Sat Nov 04 15:35:51 PDT 2017,,,3QUO65DNQV0E9JQJ7RQF4F87AY2UOD,A2WNW8A4MOR7T7,Submitted,Sun Oct 29 13:27:14 PDT 2017,Sun Oct 29 13:27:36 PDT 2017,Wed Nov 01 13:27:36 PDT 2017,,,,22,100% (123/123),100% (123/123),100% (123/123),qEkFReBuwxc,19,0,0,0,0,0,0,{},{},{},3,0,0,,
3LEG2HW4UFZ8WA7UZ2SHNJ9HGXVF2O,310F0WGLWJM86SJMYKLR3YFKF1FLT9,MOSI2 Video Annotation,Watch a short video clip and answer a single sentiment question,sentiment,$0.10,Sat Oct 28 15:36:04 PDT 2017,3,BatchId:2988081;OriginalHitTemplateId:926051491;,900,259200,Sat Nov 04 15:36:04 PDT 2017,,,324G5B4FB4KR8RM4SYVT4MY54KY070,A2WNW8A4MOR7T7,Submitted,Sun Oct 29 14:14:25 PDT 2017,Sun Oct 29 14:15:03 PDT 2017,Wed Nov 01 14:15:03 PDT 2017,,,,38,100% (123/123),100% (123/123),100% (123/123),PmemTgQHagk,1,0,0,0,0,3,0,{},{},{},3,1,0,,
3S4TINXCC0ZWQ0KJHY4IB6LZ24ZOBL,310F0WGLWJM86SJMYKLR3YFKF1FLT9,MOSI2 Video Annotation,Watch a short video clip and answer a single sentiment question,sentiment,$0.10,Sat Oct 28 15:36:08 PDT 2017,3,BatchId:2988081;OriginalHitTemplateId:926051491;,900,259200,Sat Nov 04 15:36:08 PDT 2017,,,3X4MXAO0BH0UY074UJMKGYY9617RWS,A2WNW8A4MOR7T7,Submitted,Sun Oct 29 14:18:37 PDT 2017,Sun Oct 29 14:19:35 PDT 2017,Wed Nov 01 14:19:35 PDT 2017,,,,58,100% (123/123),100% (123/123),100% (123/123),WBA79Q3e_PU,0,0,0,0,0,0,0,{},{},{},3,0,0,,
31ANT7FQN8EK93HNCBIFOBO6GMZ5HD,310F0WGLWJM86SJMYKLR3YFKF1FLT9,MOSI2 Video Annotation,Watch a short video clip and answer a single sentiment question,sentiment,$0.10,Sat Oct 28 15:35:51 PDT 2017,3,BatchId:2988081;OriginalHitTemplateId:926051491;,900,259200,Sat Nov 04 15:35:51 PDT 2017,,,3P59JYT76MWL2ZMPKO28S6J2QF62TV,A2R2YZTSME1K3F,Submitted,Sun Oct 29 13:58:17 PDT 2017,Sun Oct 29 13:59:12 PDT 2017,Wed Nov 01 13:59:12 PDT 2017,,,,55,0% (0/0),0% (0/0),0% (0/0),H4RysMUSQD8,3,0,0,0,0,2,0,{},{},{},3,0,0,,
337F8MIIMZPR2K7R0YSKDRJBU92405,310F0WGLWJM86SJMYKLR3YFKF1FLT9,MOSI2 Video Annotation,Watch a short video clip and answer a single sentiment question,sentiment,$0.10,Sat Oct 28 15:36:09 PDT 2017,3,BatchId:2988081;OriginalHitTemplateId:926051491;,900,259200,Sat Nov 04 15:36:09 PDT 2017,,,3M23Y66PO3J850SBIQ9L8E4S4126SZ,A2TBXASXZIRNNW,Submitted,Sun Oct 29 14:45:58 PDT 2017,Sun Oct 29 14:46:54 PDT 2017,Wed Nov 01 14:46:54 PDT 2017,,,,56,100% (1587/1587),100% (1509/1509),100% (1509/1509),2cwNG0YuwtQ,22,0,0,0,0,3,0,{},{},{},3,0,0,,
3TL87MO8CM1EXWT298AM2F8QMXMLFJ,310F0WGLWJM86SJMYKLR3YFKF1FLT9,MOSI2 Video Annotation,Watch a short video clip and answer a single sentiment question,sentiment,$0.10,Sat Oct 28 15:36:05 PDT 2017,3,BatchId:2988081;OriginalHitTemplateId:926051491;,900,259200,Sat Nov 04 15:36:05 PDT 2017,,,3KKG4CDWKJACLYSYQWGFULFOGM3942,A2TBXASXZIRNNW,Submitted,Sun Oct 29 14:19:49 PDT 2017,Sun Oct 29 14:25:33 PDT 2017,Wed Nov 01 14:25:33 PDT 2017,,,,344,100% (1587/1587),100% (1509/1509),100% (1509/1509),qFsGMA75-oQ,2,0,0,0,0,3,0,{},{},{},3,0,0,,
3KI0JD2ZU1UJZIBP4L68P4DCYEE67S,310F0WGLWJM86SJMYKLR3YFKF1FLT9,MOSI2 Video Annotation,Watch a short video clip and answer a single sentiment question,sentiment,$0.10,Sat Oct 28 15:36:02 PDT 2017,3,BatchId:2988081;OriginalHitTemplateId:926051491;,900,259200,Sat Nov 04 15:36:02 PDT 2017,,,3QY5DC2MXSWK36DQ8O7PHLZTIXPFUQ,A1P3Z24Y6GRNVA,Submitted,Sun Oct 29 14:42:27 PDT 2017,Sun Oct 29 14:45:42 PDT 2017,Wed Nov 01 14:45:42 PDT 2017,,,,195,0% (0/0),0% (0/0),0% (0/0),jj8aSNPHMw8,17,0,0,0,0,0,0,{},{},{},3,0,0,,
3R5LWXWHR0KFBQ6MYBJSVU3PULWGXZ,310F0WGLWJM86SJMYKLR3YFKF1FLT9,MOSI2 Video Annotation,Watch a short video clip and answer a single sentiment question,sentiment,$0.10,Sat Oct 28 15:36:09 PDT 2017,3,BatchId:2988081;OriginalHitTemplateId:926051491;,900,259200,Sat Nov 04 15:36:09 PDT 2017,,,3FTF2T8WLSUOU0BI02MYPDYF0F6W9F,A2WNW8A4MOR7T7,Submitted,Sun Oct 29 14:51:37 PDT 2017,Sun Oct 29 14:52:02 PDT 2017,Wed Nov 01 14:52:02 PDT 2017,,,,25,100% (123/123),100% (123/123),100% (123/123),uy9MGhVqCp8,6,0,0,0,0,1,0,{},{},{},3,0,0,,
3MD8CKRQZZZ55WABXIY33P9HLWSJRA,310F0WGLWJM86SJMYKLR3YFKF1FLT9,MOSI2 Video Annotation,Watch a short video clip and answer a single sentiment question,sentiment,$0.10,Sat Oct 28 15:36:09 PDT 2017,3,BatchId:2988081;OriginalHitTemplateId:926051491;,900,259200,Sat Nov 04 15:36:09 PDT 2017,,,34Z02EIMITPE6PJB51YU9IQNTHRT07,A2TBXASXZIRNNW,Submitted,Sun Oct 29 14:28:47 PDT 2017,Sun Oct 29 14:29:36 PDT 2017,Wed Nov 01 14:29:36 PDT 2017,,,,49,100% (1587/1587),100% (1509/1509),100% (1509/1509),YcJ5RJYUr7Y,27,0,0,0,0,2,0,{},{},{},3,0,0,,
3MDKGGG61QZ6XG8WHO99U05UNB5T6R,310F0WGLWJM86SJMYKLR3YFKF1FLT9,MOSI2 Video Annotation,Watch a short video clip and answer a single sentiment question,sentiment,$0.10,Sat Oct 28 15:36:09 PDT 2017,3,BatchId:2988081;OriginalHitTemplateId:926051491;,900,259200,Sat Nov 04 15:36:09 PDT 2017,,,3FTF2T8WLSUOU0BI02MYPDYF0F49WQ,A2TBXASXZIRNNW,Submitted,Sun Oct 29 14:34:09 PDT 2017,Sun Oct 29 14:34:57 PDT 2017,Wed Nov 01 14:34:57 PDT 2017,,,,48,100% (1587/1587),100% (1509/1509),100% (1509/1509),bQcJVJcpgAs,1,0,0,0,0,2,1,{},{},{},3,0,0,,
3NBFJK3IOHUSHHSUXKWWCHCWIHRGOU,310F0WGLWJM86SJMYKLR3YFKF1FLT9,MOSI2 Video Annotation,Watch a short video clip and answer a single sentiment question,sentiment,$0.10,Sat Oct 28 15:36:05 PDT 2017,3,BatchId:2988081;OriginalHitTemplateId:926051491;,900,259200,Sat Nov 04 15:36:05 PDT 2017,,,3Y4W8Q93L0WNI1OUM8M4P7YRKREDVY,A2TBXASXZIRNNW,Submitted,Sun Oct 29 14:16:06 PDT 2017,Sun Oct 29 14:16:56 PDT 2017,Wed Nov 01 14:16:56 PDT 2017,,,,50,100% (1587/1587),100% (1509/1509),100% (1509/1509),wLrgvSYLPUI,7,2,0,0,0,1,0,{},{},{},3,0,0,,
3I4E7AFQ2KBILBN3173Y34AZ9HPJTN,310F0WGLWJM86SJMYKLR3YFKF1FLT9,MOSI2 Video Annotation,Watch a short video clip and answer a single sentiment question,sentiment,$0.10,Sat Oct 28 15:36:09 PDT 2017,3,BatchId:2988081;OriginalHitTemplateId:926051491;,900,259200,Sat Nov 04 15:36:09 PDT 2017,,,3C6FJU71TR5Q3XULDEZD6669O8CUYZ,A1P3Z24Y6GRNVA,Submitted,Sun Oct 29 14:23:13 PDT 2017,Sun Oct 29 14:34:32 PDT 2017,Wed Nov 01 14:34:32 PDT 2017,,,,679,0% (0/0),0% (0/0),0% (0/0),bQcJVJcpgAs,3,0,0,0,0,3,0,{},{},{},3,0,0,,
3Z56AA6EK4C2KLIC8R8X8MA2T396M3,310F0WGLWJM86SJMYKLR3YFKF1FLT9,MOSI2 Video Annotation,Watch a short video clip and answer a single sentiment question,sentiment,$0.10,Sat Oct 28 15:36:09 PDT 2017,3,BatchId:2988081;OriginalHitTemplateId:926051491;,900,259200,Sat Nov 04 15:36:09 PDT 2017,,,3TMSXRD2X7C65V8NWP75A7GW23K1WD,A2R2YZTSME1K3F,Submitted,Sun Oct 29 14:58:28 PDT 2017,Sun Oct 29 14:59:46 PDT 2017,Wed Nov 01 14:59:46 PDT 2017,,,,78,0% (0/0),0% (0/0),0% (0/0),hrLoOAh_8LY,2,0,0,0,0,2,0,{},{},{},3,0,0,,
38Z7YZ2SB3E9YKB52LO3MYKCCV1QI4,310F0WGLWJM86SJMYKLR3YFKF1FLT9,MOSI2 Video Annotation,Watch a short video clip and answer a single sentiment question,sentiment,$0.10,Sat Oct 28 15:36:09 PDT 2017,3,BatchId:2988081;OriginalHitTemplateId:926051491;,900,259200,Sat Nov 04 15:36:09 PDT 2017,,,3LOTDFNYA8BXVA2V3OMQZ9KQ3DZFWO,A2TBXASXZIRNNW,Submitted,Sun Oct 29 14:35:21 PDT 2017,Sun Oct 29 14:36:21 PDT 2017,Wed Nov 01 14:36:21 PDT 2017,,,,60,100% (1587/1587),100% (1509/1509),100% (1509/1509),11UtTaDYgII,11,0,0,1,0,1,2,{},{},{},3,0,0,,
373L46LKP7IJISXG7YP62DN3Q4YJKH,310F0WGLWJM86SJMYKLR3YFKF1FLT9,MOSI2 Video Annotation,Watch a short video clip and answer a single sentiment question,sentiment,$0.10,Sat Oct 28 15:36:05 PDT 2017,3,BatchId:2988081;OriginalHitTemplateId:926051491;,900,259200,Sat Nov 04 15:36:05 PDT 2017,,,3OSWBBLG1F9FMQTPMNNMDSVC02RDX6,A1P3Z24Y6GRNVA,Submitted,Sun Oct 29 14:44:53 PDT 2017,Sun Oct 29 14:56:15 PDT 2017,Wed Nov 01 14:56:15 PDT 2017,,,,682,0% (0/0),0% (0/0),0% (0/0),z441aDJvAcU,25,0,0,0,0,0,0,{},{},{},3,0,0,,
3TY2U1TEB7MO78RYPDPU1YNQBFYJJI,310F0WGLWJM86SJMYKLR3YFKF1FLT9,MOSI2 Video Annotation,Watch a short video clip and answer a single sentiment question,sentiment,$0.10,Sat Oct 28 15:36:04 PDT 2017,3,BatchId:2988081;OriginalHitTemplateId:926051491;,900,259200,Sat Nov 04 15:36:04 PDT 2017,,,326O153BMJA6GQ28RIXUP3A5KWFDEW,A2WNW8A4MOR7T7,Submitted,Sun Oct 29 14:37:44 PDT 2017,Sun Oct 29 14:38:23 PDT 2017,Wed Nov 01 14:38:23 PDT 2017,,,,39,100% (123/123),100% (123/123),100% (123/123),-dxfTGcXJoc,0,0,0,0,0,0,0,{},{},{},3,0,0,,
3P4C70TRMRTKBWPXKSG4K082NCMGLD,310F0WGLWJM86SJMYKLR3YFKF1FLT9,MOSI2 Video Annotation,Watch a short video clip and answer a single sentiment question,sentiment,$0.10,Sat Oct 28 15:36:03 PDT 2017,3,BatchId:2988081;OriginalHitTemplateId:926051491;,900,259200,Sat Nov 04 15:36:03 PDT 2017,,,3TR2532VIQ6F6X9LVW07GDD58IP6JJ,A2WNW8A4MOR7T7,Submitted,Sun Oct 29 14:44:50 PDT 2017,Sun Oct 29 14:45:17 PDT 2017,Wed Nov 01 14:45:17 PDT 2017,,,,27,100% (123/123),100% (123/123),100% (123/123),iFj9wJaJSPE,16,0,0,0,0,2,0,{},{},{},3,0,0,,
3HKIF5DF6Y9PAUOOVVDEFRH7NI59G9,310F0WGLWJM86SJMYKLR3YFKF1FLT9,MOSI2 Video Annotation,Watch a short video clip and answer a single sentiment question,sentiment,$0.10,Sat Oct 28 15:36:06 PDT 2017,3,BatchId:2988081;OriginalHitTemplateId:926051491;,900,259200,Sat Nov 04 15:36:06 PDT 2017,,,32M8BPYGAUYL8FELPROTG3BUPH0IGI,AE861G0AY5RGT,Submitted,Sun Oct 29 14:28:16 PDT 2017,Sun Oct 29 14:29:27 PDT 2017,Wed Nov 01 14:29:27 PDT 2017,,,,71,100% (51/51),100% (46/46),100% (45/45),f-ZNjqLlrm4,10,0,0,0,0,1,0,{},{},{},3,0,0,,
3HKIF5DF6Y9PAUOOVVDEFRH7NI59G9,310F0WGLWJM86SJMYKLR3YFKF1FLT9,MOSI2 Video Annotation,Watch a short video clip and answer a single sentiment question,sentiment,$0.10,Sat Oct 28 15:36:06 PDT 2017,3,BatchId:2988081;OriginalHitTemplateId:926051491;,900,259200,Sat Nov 04 15:36:06 PDT 2017,,,3VFJCI1K40BY1EH4FEI2UVCLCDOGRP,A2TBXASXZIRNNW,Submitted,Sun Oct 29 14:56:50 PDT 2017,Sun Oct 29 15:04:33 PDT 2017,Wed Nov 01 15:04:33 PDT 2017,,,,463,100% (1587/1587),100% (1509/1509),100% (1509/1509),f-ZNjqLlrm4,10,0,0,0,0,3,0,{},{},{},3,0,0,,
3MJ28H2Y1EKU1K3AGOD58KL7S8DO5K,310F0WGLWJM86SJMYKLR3YFKF1FLT9,MOSI2 Video Annotation,Watch a short video clip and answer a single sentiment question,sentiment,$0.10,Sat Oct 28 15:36:06 PDT 2017,3,BatchId:2988081;OriginalHitTemplateId:926051491;,900,259200,Sat Nov 04 15:36:06 PDT 2017,,,39ZSFO5CA98088ZMREYAWJRLB4YUJ0,A2TBXASXZIRNNW,Submitted,Sun Oct 29 13:56:26 PDT 2017,Sun Oct 29 13:57:05 PDT 2017,Wed Nov 01 13:57:05 PDT 2017,,,,39,100% (1587/1587),100% (1509/1509),100% (1509/1509),2f6ZHqJ76EU,5,0,0,1,0,2,0,{},{},{},3,0,0,,
368IUKXGA5K85OFP070PPQ4XY8K6PZ,310F0WGLWJM86SJMYKLR3YFKF1FLT9,MOSI2 Video Annotation,Watch a short video clip and answer a single sentiment question,sentiment,$0.10,Sat Oct 28 15:36:09 PDT 2017,3,BatchId:2988081;OriginalHitTemplateId:926051491;,900,259200,Sat Nov 04 15:36:09 PDT 2017,,,3PQ8K71NHYW5S6IKR3463JC8EENAAZ,A2WNW8A4MOR7T7,Submitted,Sun Oct 29 14:58:18 PDT 2017,Sun Oct 29 14:58:41 PDT 2017,Wed Nov 01 14:58:41 PDT 2017,,,,23,100% (123/123),100% (123/123),100% (123/123),YITXOmhQhYE,5,0,0,0,0,2,0,{},{},{},3,0,0,,
308KJXFUJRI7KIKZ71QLA57GJUVTAH,310F0WGLWJM86SJMYKLR3YFKF1FLT9,MOSI2 Video Annotation,Watch a short video clip and answer a single sentiment question,sentiment,$0.10,Sat Oct 28 15:36:10 PDT 2017,3,BatchId:2988081;OriginalHitTemplateId:926051491;,900,259200,Sat Nov 04 15:36:10 PDT 2017,,,3TR2532VIQ6F6X9LVW07GDD58IO6JI,A2TBXASXZIRNNW,Submitted,Sun Oct 29 14:39:14 PDT 2017,Sun Oct 29 14:40:18 PDT 2017,Wed Nov 01 14:40:18 PDT 2017,,,,64,100% (1587/1587),100% (1509/1509),100% (1509/1509),SWHmteF5Rlk,10,0,0,0,0,2,2,{},{},{},3,0,0,,
3W3RSPVVGS33GEQS4X5LOF9TWK1LUI,310F0WGLWJM86SJMYKLR3YFKF1FLT9,MOSI2 Video Annotation,Watch a short video clip and answer a single sentiment question,sentiment,$0.10,Sat Oct 28 15:36:10 PDT 2017,3,BatchId:2988081;OriginalHitTemplateId:926051491;,900,259200,Sat Nov 04 15:36:10 PDT 2017,,,3MAOD8E57RMO82K2BH1P9X76E6UXN9,A2R2YZTSME1K3F,Submitted,Sun Oct 29 14:55:54 PDT 2017,Sun Oct 29 14:57:11 PDT 2017,Wed Nov 01 14:57:11 PDT 2017,,,,77,0% (0/0),0% (0/0),0% (0/0),TUY83eDK5jc,5,0,0,0,0,2,0,{},{},{},3,0,0,,
3AFT28WXLFE6D8YPN8WZXTPCXUJOIU,310F0WGLWJM86SJMYKLR3YFKF1FLT9,MOSI2 Video Annotation,Watch a short video clip and answer a single sentiment question,sentiment,$0.10,Sat Oct 28 15:36:10 PDT 2017,3,BatchId:2988081;OriginalHitTemplateId:926051491;,900,259200,Sat Nov 04 15:36:10 PDT 2017,,,3TXMY6UCAF0L81MZ0DXJZEH1IZSQCM,A2TBXASXZIRNNW,Submitted,Sun Oct 29 14:49:31 PDT 2017,Sun Oct 29 14:50:10 PDT 2017,Wed Nov 01 14:50:10 PDT 2017,,,,39,100% (1587/1587),100% (1509/1509),100% (1509/1509),8Lmqsakmw3M,19,0,0,0,0,3,0,{},{},{},3,0,0,,
3XBXDSS888VVXIKN92G88M8XQ2ILXA,310F0WGLWJM86SJMYKLR3YFKF1FLT9,MOSI2 Video Annotation,Watch a short video clip and answer a single sentiment question,sentiment,$0.10,Sat Oct 28 15:36:11 PDT 2017,3,BatchId:2988081;OriginalHitTemplateId:926051491;,900,259200,Sat Nov 04 15:36:11 PDT 2017,,,3PDJHANYK6SJFREV7WXM40XQVQNH6R,A2WNW8A4MOR7T7,Submitted,Sun Oct 29 14:57:12 PDT 2017,Sun Oct 29 14:57:34 PDT 2017,Wed Nov 01 14:57:34 PDT 2017,,,,22,100% (123/123),100% (123/123),100% (123/123),aFhc2ddipoM,20,0,0,0,0,0,0,{},{},{},3,0,0,,
301KG0KX9CXSA6Y0USGHQ4LUWC8H2O,310F0WGLWJM86SJMYKLR3YFKF1FLT9,MOSI2 Video Annotation,Watch a short video clip and answer a single sentiment question,sentiment,$0.10,Sat Oct 28 15:36:11 PDT 2017,3,BatchId:2988081;OriginalHitTemplateId:926051491;,900,259200,Sat Nov 04 15:36:11 PDT 2017,,,39PAAFCODNCUZQKR8YMJUBGDND6VT3,A2TBXASXZIRNNW,Submitted,Sun Oct 29 14:43:29 PDT 2017,Sun Oct 29 14:44:21 PDT 2017,Wed Nov 01 14:44:21 PDT 2017,,,,52,100% (1587/1587),100% (1509/1509),100% (1509/1509),CL4hDu95Eqw,3,0,0,0,0,3,0,{},{},{},3,0,0,,
301KG0KX9CXSA6Y0USGHQ4LUWC8H2O,310F0WGLWJM86SJMYKLR3YFKF1FLT9,MOSI2 Video Annotation,Watch a short video clip and answer a single sentiment question,sentiment,$0.10,Sat Oct 28 15:36:11 PDT 2017,3,BatchId:2988081;OriginalHitTemplateId:926051491;,900,259200,Sat Nov 04 15:36:11 PDT 2017,,,3P59JYT76MWL2ZMPKO28S6J2QFET2U,AE861G0AY5RGT,Submitted,Sun Oct 29 14:49:31 PDT 2017,Sun Oct 29 14:50:46 PDT 2017,Wed Nov 01 14:50:46 PDT 2017,,,,75,100% (51/51),100% (46/46),100% (45/45),CL4hDu95Eqw,3,0,0,0,0,2,0,{},{},{},3,0,0,,
3IKMEYR0LW7JCWZ80DJE3W1MOTCK2V,310F0WGLWJM86SJMYKLR3YFKF1FLT9,MOSI2 Video Annotation,Watch a short video clip and answer a single sentiment question,sentiment,$0.10,Sat Oct 28 15:36:12 PDT 2017,3,BatchId:2988081;OriginalHitTemplateId:926051491;,900,259200,Sat Nov 04 15:36:12 PDT 2017,,,3JC6VJ2SACV8M063W7DPV8WMM0JA5Q,A2TBXASXZIRNNW,Submitted,Sun Oct 29 14:39:51 PDT 2017,Sun Oct 29 14:41:05 PDT 2017,Wed Nov 01 14:41:05 PDT 2017,,,,74,100% (1587/1587),100% (1509/1509),100% (1509/1509),hE-sA5umuCk,2,0,0,0,0,3,0,{},{},{},3,0,0,,
3IKMEYR0LW7JCWZ80DJE3W1MOTCK2V,310F0WGLWJM86SJMYKLR3YFKF1FLT9,MOSI2 Video Annotation,Watch a short video clip and answer a single sentiment question,sentiment,$0.10,Sat Oct 28 15:36:12 PDT 2017,3,BatchId:2988081;OriginalHitTemplateId:926051491;,900,259200,Sat Nov 04 15:36:12 PDT 2017,,,3KOPY89HM9EG9EM3CU299A1LYRO3JB,A2WNW8A4MOR7T7,Submitted,Sun Oct 29 14:50:29 PDT 2017,Sun Oct 29 14:51:36 PDT 2017,Wed Nov 01 14:51:36 PDT 2017,,,,67,100% (123/123),100% (123/123),100% (123/123),hE-sA5umuCk,2,0,0,0,0,2,0,{},{},{},3,0,0,,
3S8A4GJRD3FLA8CLMJ9OVITFKWL6VK,310F0WGLWJM86SJMYKLR3YFKF1FLT9,MOSI2 Video Annotation,Watch a short video clip and answer a single sentiment question,sentiment,$0.10,Sat Oct 28 15:36:12 PDT 2017,3,BatchId:2988081;OriginalHitTemplateId:926051491;,900,259200,Sat Nov 04 15:36:12 PDT 2017,,,3L2IS5HSFBUWRYQ76CQ2PQ82KOCNU6,A2WNW8A4MOR7T7,Submitted,Sun Oct 29 14:48:56 PDT 2017,Sun Oct 29 14:49:19 PDT 2017,Wed Nov 01 14:49:19 PDT 2017,,,,23,100% (123/123),100% (123/123),100% (123/123),ZjsQqd6KZIg,15,0,0,0,0,1,0,{},{},{},3,0,0,,
3KG2UQJ0MJ01CLMWZ11VR6GTYUVQNK,310F0WGLWJM86SJMYKLR3YFKF1FLT9,MOSI2 Video Annotation,Watch a short video clip and answer a single sentiment question,sentiment,$0.10,Sat Oct 28 15:36:12 PDT 2017,3,BatchId:2988081;OriginalHitTemplateId:926051491;,900,259200,Sat Nov 04 15:36:12 PDT 2017,,,3WJ1OXY92BSR9IP5U5KS7S6DOQG8AM,A2TBXASXZIRNNW,Submitted,Sun Oct 29 14:15:30 PDT 2017,Sun Oct 29 14:16:20 PDT 2017,Wed Nov 01 14:16:20 PDT 2017,,,,50,100% (1587/1587),100% (1509/1509),100% (1509/1509),VsXGwSZazwA,8,3,0,0,0,1,0,{},{},{},3,0,0,,
3EQVJH0T40XMU5SDD70DRRUKWPLTHS,310F0WGLWJM86SJMYKLR3YFKF1FLT9,MOSI2 Video Annotation,Watch a short video clip and answer a single sentiment question,sentiment,$0.10,Sat Oct 28 15:36:12 PDT 2017,3,BatchId:2988081;OriginalHitTemplateId:926051491;,900,259200,Sat Nov 04 15:36:12 PDT 2017,,,3QUO65DNQV0E9JQJ7RQF4F87AYIOUN,A2R2YZTSME1K3F,Submitted,Sun Oct 29 14:53:18 PDT 2017,Sun Oct 29 14:54:26 PDT 2017,Wed Nov 01 14:54:26 PDT 2017,,,,68,0% (0/0),0% (0/0),0% (0/0),-dxfTGcXJoc,5,0,0,0,0,0,0,{},{},{},3,0,0,,
3R16PJFTS33TFAEV4R22WBYK878K4R,310F0WGLWJM86SJMYKLR3YFKF1FLT9,MOSI2 Video Annotation,Watch a short video clip and answer a single sentiment question,sentiment,$0.10,Sat Oct 28 15:36:13 PDT 2017,3,BatchId:2988081;OriginalHitTemplateId:926051491;,900,259200,Sat Nov 04 15:36:13 PDT 2017,,,3EJPLAJKENS56CEPDI3T471VRG76Z9,A1P3Z24Y6GRNVA,Submitted,Sun Oct 29 15:14:44 PDT 2017,Sun Oct 29 15:17:18 PDT 2017,Wed Nov 01 15:17:18 PDT 2017,,,,154,0% (0/0),0% (0/0),0% (0/0),-3g5yACwYnA,4,0,0,0,0,2,0,{},{},{},3,0,0,,
37YYO3NWHD2ERGFM5TRMRQX0VBGCCJ,310F0WGLWJM86SJMYKLR3YFKF1FLT9,MOSI2 Video Annotation,Watch a short video clip and answer a single sentiment question,sentiment,$0.10,Sat Oct 28 15:36:13 PDT 2017,3,BatchId:2988081;OriginalHitTemplateId:926051491;,900,259200,Sat Nov 04 15:36:13 PDT 2017,,,31Z0PCVWULRSO0JVQ0J3OX0A1V1T7B,A1P3Z24Y6GRNVA,Submitted,Sun Oct 29 14:55:22 PDT 2017,Sun Oct 29 14:59:42 PDT 2017,Wed Nov 01 14:59:42 PDT 2017,,,,260,0% (0/0),0% (0/0),0% (0/0),f_ZJ7L14oYQ,30,0,0,0,0,3,0,{},{},{},3,0,0,,
37YYO3NWHD2ERGFM5TRMRQX0VBGCCJ,310F0WGLWJM86SJMYKLR3YFKF1FLT9,MOSI2 Video Annotation,Watch a short video clip and answer a single sentiment question,sentiment,$0.10,Sat Oct 28 15:36:13 PDT 2017,3,BatchId:2988081;OriginalHitTemplateId:926051491;,900,259200,Sat Nov 04 15:36:13 PDT 2017,,,3I02618YA1IWUJ2KMR3UTFDXK3DUP9,A1ET2J1PIP0RGO,Submitted,Sun Oct 29 14:48:17 PDT 2017,Sun Oct 29 14:51:13 PDT 2017,Wed Nov 01 14:51:13 PDT 2017,,,,176,100% (17/17),100% (17/17),100% (17/17),f_ZJ7L14oYQ,30,0,0,0,0,2,0,{},{},{},3,0,0,,
37YYO3NWHD2ERGFM5TRMRQX0VBGCCJ,310F0WGLWJM86SJMYKLR3YFKF1FLT9,MOSI2 Video Annotation,Watch a short video clip and answer a single sentiment question,sentiment,$0.10,Sat Oct 28 15:36:13 PDT 2017,3,BatchId:2988081;OriginalHitTemplateId:926051491;,900,259200,Sat Nov 04 15:36:13 PDT 2017,,,3WETL7AQWUK82F7INSYF80IGGQR35N,A2TBXASXZIRNNW,Submitted,Sun Oct 29 14:36:47 PDT 2017,Sun Oct 29 14:37:27 PDT 2017,Wed Nov 01 14:37:27 PDT 2017,,,,40,100% (1587/1587),100% (1509/1509),100% (1509/1509),f_ZJ7L14oYQ,30,0,0,0,0,3,0,{},{},{},3,0,0,,
